,dateHourMinute,adMatchedQuery,city,screenResolution,browser,operatingSystem,mobileDeviceInfo,adSlot,adMatchType,impressions,adClicks,adCost,pageviews,timeOnPage,ctr,screenResolutionDist,adMatchedQueryLenDist,hasFarmaOnQuery
3851,2019-04-19 18:32:00,lojas que vendem rolinho de agulhamento dermaroller,Paulista,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Other,Broad match,,1.0,0.32,1.0,288.2,,x-small,long,False
3852,2019-04-19 18:34:00,dimetigass quanto custa,Paulista,360x640,Chrome,Android,LG X410.F K30,Google search: Top,Broad match,1.0,1.0,0.28,6.0,50.0,1.0,x-small,short,False
3853,2019-04-19 18:59:00,farmacia,Olinda,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Exact match,,,0.44,1.0,9.0,,x-small,very short,True
3854,2019-04-19 19:00:00,farmacia,Olinda,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Exact match,,,0.44,2.0,4.0,,x-small,very short,True
3855,2019-04-19 19:00:00,mantecorp farmasa,Recife,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Other,Broad match,1.0,1.0,,3.0,51.0,1.0,x-small,very short,True
3856,2019-04-19 19:04:00,traienta preco,Recife,800x1280,Chrome,Android,Samsung SM-T561M Galaxy Tab E,Google search: Top,Broad match,1.0,,0.64,2.0,10.0,,medium,very short,False
3857,2019-04-19 20:08:00,preço da hemax,Paulista,360x760,Chrome,Android,Motorola Moto G7 Power,Google search: Top,Broad match,1.0,1.0,0.32,1.0,288.2,1.0,x-small,very short,False
3858,2019-04-19 20:10:00,azulzinho,Olinda,360x640,Chrome,Android,Samsung SM-J530G Galaxy J5 Pro,Google search: Top,Broad match,1.0,1.0,0.2,1.0,288.2,1.0,x-small,very short,False
3859,2019-04-19 20:11:00,farmácia em olinda que faz entrega,Olinda,360x720,Chrome,Android,Motorola Moto G6 Plus,Google search: Top,Broad match,1.0,1.0,0.11,4.0,32.0,1.0,x-small,medium,True
3860,2019-04-19 20:23:00,farmacia que entrega em olinda,Olinda,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Phrase match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,True
3861,2019-04-19 20:48:00,farmacia por perto,Recife,360x640,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Top,Broad match,1.0,,0.3,1.0,288.2,,x-small,very short,True
3862,2019-04-19 21:17:00,pomada do pajé,Recife,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Phrase match,1.0,1.0,0.31,3.0,23.0,1.0,x-small,very short,False
3863,2019-04-19 21:27:00,farmacia bom preço,Recife,320x570,Chrome,Android,LG D337 L Prime,Google search: Top,Broad match,1.0,1.0,0.32,1.0,288.2,1.0,x-small,very short,True
3864,2019-04-19 21:31:00,farmácia entrega a domicílio em olinda 24 horas,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.23,2.0,11.0,1.0,x-small,medium,True
3865,2019-04-19 21:33:00,cloridrato de sibutramina monoidratado comprar,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.32,4.0,546.0,1.0,x-small,medium,False
3866,2019-04-19 22:03:00,quetiapina 25 mg preço drogasil,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.3,6.0,77.0,1.0,x-small,short,False
3867,2019-04-19 22:10:00,farmácia entrega a domicílio em olinda 24 horas,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.23,1.0,288.2,1.0,x-small,medium,True
3868,2019-04-20 07:04:00,valor do remedio taramaster,Recife,360x640,Chrome,Android,LG F670S K10,Google search: Top,Broad match,1.0,1.0,0.32,5.0,52.0,1.0,x-small,short,False
3869,2019-04-20 07:52:00,farmacia pague menos em olinda,Olinda,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Phrase match,1.0,1.0,0.15,3.0,20.0,1.0,x-small,short,True
3870,2019-04-20 08:23:00,farmácia que faz entrega em olinda,Olinda,360x720,Chrome,Android,Xiaomi Mi A2,Google search: Top,Broad match,1.0,1.0,,2.0,9.0,1.0,x-small,medium,True
3871,2019-04-20 08:41:00,preço pomada proctyl,Recife,360x640,Chrome,Android,Motorola Moto E(4),Search partners: Top,Broad match,1.0,1.0,0.25,1.0,288.2,1.0,x-small,short,False
3872,2019-04-20 09:15:00,tinta cabelo entrega olinda,Recife,360x640,Chrome,Android,ZTE Grand X IN,Google search: Top,Phrase match,1.0,1.0,0.27,3.0,40.0,1.0,x-small,short,False
3873,2019-04-20 09:26:00,phenatrim similar,Paulista,360x640,Chrome,Android,Quantum MUV,Google search: Other,Phrase match,,1.0,,1.0,288.2,,x-small,very short,False
3874,2019-04-20 10:00:00,naldecon preço,Recife,360x640,Chrome,Android,Motorola Moto G (4) Moto G4,Google search: Top,Broad match,1.0,1.0,0.32,1.0,288.2,1.0,x-small,very short,False
3875,2019-04-20 10:03:00,farmácia pague menos da encruzilhada,Recife,360x640,Samsung Internet,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Phrase match,1.0,1.0,0.3,7.0,246.0,1.0,x-small,medium,True
3876,2019-04-20 10:10:00,farmácia menor preço,Recife,360x640,Samsung Internet,Android,Samsung SM-J700M Galaxy J7 2015,Google search: Top,Broad match,1.0,,0.42,1.0,288.2,,x-small,short,True
3877,2019-04-20 10:15:00,revenda de coletor menstrual,Olinda,360x640,Chrome,Android,Asus X013D Zenfone Go 5.5,Google search: Other,Phrase match,1.0,1.0,0.26,7.0,65.0,1.0,x-small,short,False
3878,2019-04-20 10:30:00,cloridrato pioglitazona 30mg,Paulista,414x736,Chrome,iOS,Apple iPhone,Search partners: Other,Broad match,,,0.4,6.0,74.0,1.0,x-small,short,False
3879,2019-04-20 10:34:00,profenid preço,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.32,3.0,19.0,1.0,x-small,very short,False
3880,2019-04-20 11:09:00,onde encontrar farmácia popular aqui em olinda,Olinda,360x640,Chrome,Android,LG LM-X210 Aristo 2,Google search: Top,Phrase match,1.0,,0.46,1.0,288.2,,x-small,medium,True
3881,2019-04-20 11:25:00,farmácia que faz entrega em olinda,Olinda,360x720,Chrome,Android,Xiaomi Mi A2,Google search: Top,Broad match,1.0,1.0,,2.0,11.0,1.0,x-small,medium,True
3882,2019-04-20 11:43:00,em que farmácia em olinda encontramos o remédio tenoxican 20mg,Recife,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.16,3.0,29.0,1.0,x-small,long,True
3883,2019-04-20 11:47:00,onde comprar apraz,Recife,360x640,Chrome,Android,Asus A007,Google search: Top,Broad match,1.0,1.0,0.32,2.0,13.0,1.0,x-small,very short,False
3884,2019-04-20 11:59:00,arpadol 500 preco farmacia big ben,Recife,360x640,Chrome,Android,Motorola Moto C Plus,Google search: Top,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,medium,True
3885,2019-04-20 12:12:00,valor do protovit plus,Paulista,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,short,False
3886,2019-04-20 12:53:00,farmácias em pau amarelo,Paulista,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Broad match,1.0,1.0,0.31,2.0,11.0,1.0,x-small,short,True
3887,2019-04-20 14:11:00,farmácia que entrega,Olinda,360x720,Chrome,Android,Motorola moto e5,Google search: Top,Broad match,1.0,1.0,0.11,3.0,191.0,1.0,x-small,short,True
3888,2019-04-20 15:24:00,colágeno tipo 2 onde comprar,Olinda,360x640,Chrome,Android,Lenovo A6020136 Vibe K5,Google search: Top,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,short,False
3889,2019-04-20 15:40:00,onde vende fralda turma feliz em pernambuco,Olinda,320x534,Chrome,Android,Samsung SM-J120H Galaxy J1 2016,Google search: Top,Phrase match,1.0,1.0,0.31,4.0,50.0,1.0,x-small,medium,False
3890,2019-04-20 15:43:00,medicação para sarna humana,Paulista,320x570,Chrome,Android,LG D337 L Prime,Search partners: Top,Broad match,1.0,1.0,0.22,1.0,288.2,1.0,x-small,short,False
3891,2019-04-20 15:45:00,remedio para sarna em humanos,Paulista,320x570,Chrome,Android,LG D337 L Prime,Search partners: Top,Broad match,1.0,1.0,0.2,2.0,12.0,1.0,x-small,short,False
3892,2019-04-20 15:47:00,farmacia numeros,Olinda,360x740,Chrome,Android,Samsung SM-J410G Galaxy J4 Core,Google search: Top,Broad match,1.0,1.0,0.2,1.0,288.2,1.0,x-small,very short,True
3893,2019-04-20 15:55:00,cloridrato de propafenona,Recife,320x640,Chrome,Android,Motorola moto E5 play,Google search: Other,Broad match,1.0,1.0,0.23,5.0,60.0,1.0,x-small,short,False
3894,2019-04-20 16:00:00,orlistate funciona onde vende,Paulista,360x740,Chrome,Android,Samsung SM-G950F Galaxy S8,Google search: Top,Broad match,1.0,1.0,0.31,2.0,,1.0,x-small,short,False
3895,2019-04-20 16:02:00,preço de nebulizador pelas farmácias,Paulista,360x760,Chrome,Android,Motorola One,Google search: Top,Phrase match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,medium,True
3896,2019-04-20 16:03:00,libid gel farmacia,Recife,320x570,Chrome,Android,LG H342 Leon 4G,Google search: Top,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,very short,True
3897,2019-04-20 16:05:00,cloridrato de propafenona eurofarma,Recife,320x640,Chrome,Android,Motorola moto E5 play,Google search: Top,Broad match,1.0,1.0,0.31,4.0,96.0,1.0,x-small,medium,True
3898,2019-04-20 16:26:00,telefone da faarmacia pague menos,Recife,424x753,Chrome,Android,Motorola Moto E(4),Google search: Top,Phrase match,1.0,1.0,0.24,2.0,72.0,1.0,x-small,short,False
3899,2019-04-20 16:46:00,farmacia entrega olinda,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,,2.0,10.0,1.0,x-small,short,True
3900,2019-04-20 17:33:00,pomada kollagenase preço frete grátis,Paulista,360x640,Chrome,Android,Lenovo K53b36 Vibe K6 Plus,Google search: Top,Phrase match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,medium,False
3901,2019-04-20 17:36:00,famiferti vende em farmacia,Olinda,360x640,Chrome,Android,Samsung SM-J710MN Galaxy J7 (2016),Google search: Top,Broad match,1.0,1.0,0.13,1.0,288.2,1.0,x-small,short,True
3902,2019-04-20 19:01:00,ultrafarma olinda,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,,1.0,0.18,2.0,9.0,,x-small,very short,True
3903,2019-04-20 19:15:00,farmacia entrega olinda,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,short,True
3904,2019-04-20 19:19:00,farmacia independente,Paulista,360x640,Chrome,Android,LG LM-X210 Aristo 2,Google search: Top,Exact match,,1.0,0.31,3.0,402.0,,x-small,short,True
3905,2019-04-20 19:36:00,valor do aciclovir 200mg,Recife,320x534,Chrome,Android,Samsung SM-J105B Galaxy J1 Mini,Google search: Top,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,short,False
3906,2019-04-20 19:46:00,gostaria de saber se o vital 4k faz em farmácia de manipulação,Olinda,320x534,Chrome,Android,Samsung SM-G360BT Galaxy Core Prime,Google search: Top,Phrase match,1.0,1.0,0.27,4.0,175.0,1.0,x-small,long,True
3907,2019-04-20 19:49:00,lugol vende em farmacia,Recife,320x534,Chrome,Android,Samsung SM-J105B Galaxy J1 Mini,Google search: Top,Broad match,1.0,1.0,0.31,5.0,78.0,1.0,x-small,short,True
3908,2019-04-20 19:56:00,telefone da farmácia pague menos,Olinda,360x640,Chrome,Android,Motorola Moto C Plus,Google search: Top,Phrase match,1.0,1.0,0.31,5.0,137.0,1.0,x-small,short,True
3909,2019-04-20 19:58:00,comprimido instimula corredor,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Other,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,short,False
3910,2019-04-20 20:57:00,farmácia fênix,Recife,360x640,Chrome,Android,Motorola Moto G (5) Plus,Google search: Top,Broad match,1.0,1.0,0.31,5.0,73.0,1.0,x-small,very short,True
3911,2019-04-20 21:19:00,farmacia pague menos olinda,Recife,320x569,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,,,0.32,5.0,56.0,,x-small,short,True
3912,2019-04-20 21:22:00,farmacia com entrega em olinda,Recife,320x569,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,1.0,1.0,,3.0,15.0,1.0,x-small,short,True
3913,2019-04-20 22:16:00,capsulas de sais biliares,Recife,320x570,Chrome,Android,Alcatel 5016J One Touch Pop 3(5),Google search: Top,Phrase match,1.0,1.0,0.31,3.0,130.0,1.0,x-small,short,False
3914,2019-04-20 22:54:00,drogaria on line eireli,Paulista,412x732,Chrome,Android,LeEco LEX626 Le S3,Google search: Top,Broad match,1.0,1.0,0.21,4.0,160.0,1.0,x-small,short,False
3915,2019-04-21 07:44:00,ultrafarma medicamentos,Paulista,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Phrase match,1.0,1.0,0.3,3.0,19.0,1.0,x-small,short,True
3916,2019-04-21 08:36:00,preco do deocil,Recife,360x720,Chrome,Android,Motorola moto g(6) Moto G6,Google search: Top,Broad match,1.0,1.0,0.29,3.0,65.0,1.0,x-small,very short,False
3917,2019-04-21 08:38:00,comprar farmacia online,Olinda,360x720,Chrome,Android,Motorola Moto e5 plus,Google search: Top,Phrase match,1.0,1.0,0.3,3.0,14.0,1.0,x-small,short,True
3918,2019-04-21 09:12:00,farmacia disk entrega telefone,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,,0.32,4.0,326.0,,x-small,short,True
3919,2019-04-21 09:32:00,farmacia em paulista que faz entrega,Paulista,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,medium,True
3920,2019-04-21 09:34:00,preco ginocalistem,Paulista,360x640,Chrome,Android,Motorola Moto E (4) Plus,Google search: Top,Broad match,1.0,1.0,0.3,3.0,19.0,1.0,x-small,very short,False
3921,2019-04-21 10:17:00,isovit 150mg,Recife,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Other,Broad match,1.0,1.0,0.27,9.0,93.0,1.0,x-small,very short,False
3922,2019-04-21 11:10:00,farmácia permanente olinda pe,Recife,412x732,Chrome,Android,Samsung SM-J730G Galaxy J7 Pro,Google search: Top,Broad match,1.0,1.0,0.29,2.0,36.0,1.0,x-small,short,True
3923,2019-04-21 11:11:00,farmacias que fazem entrega em olinda,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,,2.0,11.0,1.0,x-small,medium,True
3924,2019-04-21 11:55:00,qual o tratamento da gengivite,Recife,360x640,Chrome,Android,LG F670S K10,Search partners: Top,Phrase match,1.0,1.0,0.23,6.0,61.0,1.0,x-small,short,False
3925,2019-04-21 11:55:00,ultrafarma medicamentos,Paulista,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Phrase match,1.0,1.0,0.3,2.0,,1.0,x-small,short,True
3926,2019-04-21 12:18:00,gelol spray preço,Recife,360x640,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,very short,False
3927,2019-04-21 12:26:00,inibidor de apetite,Recife,320x534,Chrome,Android,Samsung SM-J120H Galaxy J1 2016,Google search: Other,Broad match,1.0,1.0,0.3,7.0,55.0,1.0,x-small,short,False
3928,2019-04-21 12:28:00,farmacia do trabalhador valor da pomada trok,Olinda,360x640,Chrome,Android,Motorola MotoG3,Google search: Top,Phrase match,1.0,1.0,0.3,2.0,14.0,1.0,x-small,medium,True
3929,2019-04-21 15:08:00,axetilcefuroxima preço na pague menos,Olinda,360x640,Chrome,Android,LG LM-X210 Aristo 2,Google search: Top,Phrase match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,medium,False
3930,2019-04-21 15:14:00,foritos valor em olinda,Olinda,320x570,Chrome,Android,Alcatel 5010E PIXI 4 (5),Google search: Top,Broad match,1.0,1.0,0.3,4.0,23.0,1.0,x-small,short,False
3931,2019-04-21 15:15:00,telefone farmacia entrega domicílio olinda,Olinda,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Broad match,1.0,,,3.0,58.0,,x-small,medium,True
3932,2019-04-21 15:17:00,foritus 500mg valor olinda,Olinda,320x570,Chrome,Android,Alcatel 5010E PIXI 4 (5),Google search: Other,Broad match,1.0,1.0,,3.0,13.0,1.0,x-small,short,False
3933,2019-04-21 15:29:00,drogasil olinda,Recife,360x640,Chrome,Android,Motorola XT1033 Moto G,Google search: Top,Broad match,1.0,1.0,0.21,4.0,25.0,1.0,x-small,very short,False
3934,2019-04-21 15:51:00,farmacia 24 horas entrega a domicilio,Olinda,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,1.0,1.0,0.19,4.0,197.0,1.0,x-small,medium,True
3935,2019-04-21 15:57:00,entrega farmacia,Recife,414x736,Chrome,iOS,Apple iPhone,Google search: Top,Broad match,,1.0,0.14,2.0,9.0,,x-small,very short,True
3936,2019-04-21 16:13:00,aspirador nasal alguma mamãe comprou qual marca quem puder a,Recife,384x640,Android Webview,Android,MXQ M10,Search partners: Top,Phrase match,1.0,1.0,,10.0,362.0,1.0,x-small,long,False
3937,2019-04-21 17:08:00,onde encontrar esse medicamento tataratos,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,0.3,9.0,45.0,1.0,x-small,medium,False
3938,2019-04-21 17:10:00,farmacia em aguas compridas,Recife,412x732,Chrome,Android,Samsung SM-G611MT Galaxy J7 Prime 2,Google search: Top,Broad match,1.0,1.0,0.28,4.0,43.0,1.0,x-small,short,True
3939,2019-04-21 17:50:00,farmacia,Olinda,360x640,Chrome,Android,Lenovo Moto G (5S),Google search: Top,Exact match,,1.0,0.28,1.0,288.2,,x-small,very short,True
3940,2019-04-21 19:03:00,qual a farmácia mais barata de praia,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.17,1.0,288.2,1.0,x-small,medium,True
3941,2019-04-21 19:18:00,farmácia entrega delivery,Recife,360x720,Chrome,Android,Motorola moto g(6) Moto G6,Google search: Top,Broad match,1.0,1.0,0.25,2.0,15.0,1.0,x-small,short,True
3942,2019-04-21 19:26:00,itraconazol preço,Paulista,320x640,Chrome,Android,Motorola Moto e5 plus,Google search: Top,Broad match,1.0,1.0,0.31,3.0,16.0,1.0,x-small,very short,False
3943,2019-04-21 19:52:00,pyridium genérico,Paulista,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,1.0,0.31,1.0,288.2,1.0,x-small,very short,False
3944,2019-04-21 19:54:00,farmacia pague menos,Recife,360x640,Chrome,Android,Samsung SM-A510M Galaxy A5 2016 Duos,Google search: Top,Exact match,,1.0,0.31,3.0,14.0,,x-small,short,True
3945,2019-04-21 20:21:00,fraldas descartaveis fabrica,Cabo de Santo Agostinho,320x569,Chrome,Android,Motorola Moto G (5) Plus,Search partners: Top,Phrase match,,1.0,0.23,3.0,28.0,,x-small,short,False
3946,2019-04-21 21:29:00,farmacia pague menos,Recife,360x640,Chrome,Android,Samsung SM-A510M Galaxy A5 2016 Duos,Google search: Top,Exact match,,1.0,0.31,3.0,12.0,,x-small,short,True
3947,2019-04-21 21:34:00,centrum valor,Olinda,360x720,Chrome,Android,Motorola moto g(6) Moto G6,Google search: Top,Broad match,1.0,1.0,0.31,3.0,21.0,1.0,x-small,very short,False
3948,2019-04-21 21:49:00,onde comprar quitosana em paulista pe,Paulista,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,0.3,3.0,57.0,1.0,x-small,medium,False
3949,2019-04-21 22:01:00,amoxicilina clavulanato 875 preço,Paulista,360x640,Chrome,Android,Samsung SM-J250M Galaxy J2 Pro (2018),Google search: Other,Broad match,1.0,1.0,0.15,3.0,13.0,1.0,x-small,short,False
3950,2019-04-21 22:39:00,onde encontro pomada hidrogel com alginato,Paulista,360x640,Chrome,Android,Asus X00DDA Zenfone 3 Max,Google search: Top,Phrase match,1.0,1.0,0.29,7.0,173.0,1.0,x-small,medium,False
3951,2019-04-21 23:11:00,farmacia do trabalhador olinda bairro novo,Olinda,320x570,Chrome,Android,LG X230 K7 2017,Google search: Top,Broad match,1.0,1.0,0.14,4.0,24.0,1.0,x-small,medium,True
3952,2019-04-21 23:11:00,monaliz bula aqui pernambuco,Olinda,360x740,Chrome,Android,Samsung SM-J610G Galaxy J6+,Google search: Other,Phrase match,1.0,,0.6,,291.0,,x-small,short,False
3953,2019-04-21 23:18:00,pague menos entrega olinda,Olinda,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Phrase match,1.0,1.0,0.13,4.0,23.0,1.0,x-small,short,False
3954,2019-04-21 23:19:00,morosil onde comprar,Olinda,360x740,Chrome,Android,Samsung SM-J610G Galaxy J6+,Google search: Top,Broad match,1.0,1.0,0.2,7.0,78.0,1.0,x-small,short,False
3955,2019-04-21 23:26:00,em olinda tem alguma farmácia 24 horas,Recife,320x534,Chrome,Android,Samsung SM-J120H Galaxy J1 2016,Google search: Top,Broad match,1.0,1.0,,6.0,331.0,1.0,x-small,medium,True
3956,2019-04-22 07:01:00,remedio natural para emagrecer,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Other,Broad match,1.0,,0.58,1.0,288.2,,x-small,short,False
3957,2019-04-22 07:11:00,ciprofloxacino onde comprar,Recife,320x569,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,0.23,6.0,57.0,1.0,x-small,short,False
3958,2019-04-22 09:10:00,preço de amoxicilina,Recife,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,short,False
3959,2019-04-22 09:45:00,ciprofloxacino onde comprar,Recife,320x569,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,0.23,1.0,288.2,1.0,x-small,short,False
3960,2019-04-22 09:59:00,farmacia big ben em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,,0.54,1.0,288.2,,x-small,short,True
3961,2019-04-22 10:01:00,farmácia pague menos em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Phrase match,1.0,1.0,,1.0,288.2,1.0,x-small,short,True
3962,2019-04-22 11:03:00,level valor em olinda,Recife,320x569,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,0.17,3.0,18.0,1.0,x-small,short,False
3963,2019-04-22 11:12:00,preço do remedio emama em farmacia em olinda,Olinda,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,0.3,6.0,77.0,1.0,x-small,medium,True
3964,2019-04-22 11:17:00,farmacia pague menos,Olinda,360x640,Chrome,Android,LG LG-K220 X Power,Google search: Top,Exact match,,,0.47,4.0,284.0,,x-small,short,True
3965,2019-04-22 11:20:00,farmacia em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,1.0,1.0,0.16,1.0,288.2,1.0,x-small,very short,True
3966,2019-04-22 11:26:00,melhor creme para melasma 2018,Paulista,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Other,Broad match,1.0,1.0,0.29,3.0,22.0,1.0,x-small,short,False
3967,2019-04-22 12:31:00,drogasil de olinda,Olinda,360x640,Chrome,Android,LG LG-M320 X Power 2,Google search: Top,Broad match,1.0,1.0,0.18,3.0,30.0,1.0,x-small,very short,False
3968,2019-04-22 12:41:00,generico do arpadol,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Other,Broad match,,1.0,,4.0,14.0,,x-small,short,False
3969,2019-04-22 13:06:00,farmácia permanente,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.3,6.0,53.0,1.0,x-small,short,True
3970,2019-04-22 14:28:00,luminus hair preço farmacia sao paulo,Recife,360x640,Chrome,Android,Samsung SM-J530G Galaxy J5 Pro,Google search: Other,Phrase match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,medium,True
